1701077935290836652,0.41874998807907104, 0.35208332538604736, 0.7424513498942057,0.35468751192092896, 0.46666666865348816, 0.7424513498942057,0.3031249940395355, 0.47083333134651184, 0.7424513498942057,0.29218751192092896, 0.699999988079071, 0.7424513498942057,0.3734374940395355, 0.8791666626930237, 0.7424513498942057,0.4078125059604645, 0.4625000059604645, 0.7424513498942057,0.4375, 0.6312500238418579, 0.7424513498942057,0.4781250059604645, 0.7604166865348816, 0.7424513498942057,0.3687500059604645, 0.8416666388511658, 0.7424513498942057,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.44843751192092896, 0.8125, 0.7424513498942057,0.484375, 0.9916666746139526, 0.7424513498942057,-1.0, -1.0, 0.0,0.42500001192092896, 0.32499998807907104, 0.7424513498942057,0.3968749940395355, 0.3291666805744171, 0.7424513498942057,-1.0, -1.0, 0.0,0.3343749940395355, 0.34583333134651184, 0.7424513498942057
1701077935360665830,0.421875, 0.3499999940395355, 0.7562239329020183,0.3671875, 0.46666666865348816, 0.7562239329020183,0.30937498807907104, 0.47083333134651184, 0.7562239329020183,0.3031249940395355, 0.6958333253860474, 0.7562239329020183,0.375, 0.875, 0.7562239329020183,0.4312500059604645, 0.45625001192092896, 0.7562239329020183,0.4546875059604645, 0.6145833134651184, 0.7562239329020183,0.5, 0.7583333253860474, 0.7562239329020183,0.3734374940395355, 0.84375, 0.7562239329020183,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.46562498807907104, 0.8125, 0.7562239329020183,0.5093749761581421, 0.9916666746139526, 0.7562239329020183,-1.0, -1.0, 0.0,0.43281251192092896, 0.32083332538604736, 0.7562239329020183,0.3984375, 0.3229166567325592, 0.7562239329020183,-1.0, -1.0, 0.0,0.34375, 0.3395833373069763, 0.7562239329020183
1701077935426281741,0.42656248807907104, 0.34583333134651184, 0.7478257497151692,0.37812501192092896, 0.46666666865348816, 0.7478257497151692,0.31562501192092896, 0.4729166626930237, 0.7478257497151692,0.3046875, 0.6958333253860474, 0.7478257497151692,0.3687500059604645, 0.8708333373069763, 0.7478257497151692,0.44843751192092896, 0.4541666805744171, 0.7478257497151692,0.4781250059604645, 0.6104166507720947, 0.7478257497151692,0.518750011920929, 0.7562500238418579, 0.7478257497151692,0.3843750059604645, 0.8458333611488342, 0.7478257497151692,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.47968751192092896, 0.8125, 0.7478257497151692,0.5296875238418579, 0.9916666746139526, 0.7478257497151692,-1.0, -1.0, 0.0,0.4390625059604645, 0.3166666626930237, 0.7478257497151692,0.40312498807907104, 0.32083332538604736, 0.7478257497151692,-1.0, -1.0, 0.0,0.35468751192092896, 0.3375000059604645, 0.7478257497151692
1701077935493248181,0.43281251192092896, 0.34583333134651184, 0.7364094416300456,0.39531248807907104, 0.46666666865348816, 0.7364094416300456,0.3218750059604645, 0.4729166626930237, 0.7364094416300456,0.3046875, 0.6916666626930237, 0.7364094416300456,0.3609375059604645, 0.8666666746139526, 0.7364094416300456,0.47187501192092896, 0.4520833194255829, 0.7364094416300456,0.5, 0.6083333492279053, 0.7364094416300456,0.546875, 0.7562500238418579, 0.7364094416300456,0.4000000059604645, 0.8479166626930237, 0.7364094416300456,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.49531251192092896, 0.8083333373069763, 0.7364094416300456,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.4437499940395355, 0.31458333134651184, 0.7364094416300456,0.4046874940395355, 0.3187499940395355, 0.7364094416300456,0.46562498807907104, 0.3187499940395355, 0.7364094416300456,0.3578124940395355, 0.33541667461395264, 0.7364094416300456
1701077935557306189,0.4375, 0.3395833373069763, 0.7808820088704427,0.4124999940395355, 0.4645833373069763, 0.7808820088704427,0.33125001192092896, 0.4729166626930237, 0.7808820088704427,0.30937498807907104, 0.6833333373069763, 0.7808820088704427,0.35624998807907104, 0.8708333373069763, 0.7808820088704427,0.48906248807907104, 0.4479166567325592, 0.7808820088704427,0.5234375, 0.6020833253860474, 0.7808820088704427,0.5703125, 0.7562500238418579, 0.7808820088704427,0.40937501192092896, 0.8458333611488342, 0.7808820088704427,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.512499988079071, 0.8083333373069763, 0.7808820088704427,0.559374988079071, 0.9916666746139526, 0.7808820088704427,-1.0, -1.0, 0.0,0.44999998807907104, 0.3083333373069763, 0.7808820088704427,0.4140625, 0.3187499940395355, 0.7808820088704427,0.4671874940395355, 0.3187499940395355, 0.7808820088704427,0.37031251192092896, 0.33541667461395264, 0.7808820088704427
1701077935627402171,0.44843751192092896, 0.3375000059604645, 0.7908920288085938,0.42500001192092896, 0.45625001192092896, 0.7908920288085938,0.3421874940395355, 0.4729166626930237, 0.7908920288085938,0.3187499940395355, 0.6770833134651184, 0.7908920288085938,0.3453125059604645, 0.8687499761581421, 0.7908920288085938,0.510937511920929, 0.44583332538604736, 0.7908920288085938,0.5484374761581421, 0.6041666865348816, 0.7908920288085938,0.589062511920929, 0.7583333253860474, 0.7908920288085938,0.41874998807907104, 0.8354166746139526, 0.7908920288085938,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.5249999761581421, 0.8020833134651184, 0.7908920288085938,0.5640624761581421, 0.9916666746139526, 0.7908920288085938,-1.0, -1.0, 0.0,0.4609375, 0.3062500059604645, 0.7908920288085938,0.4234375059604645, 0.31458333134651184, 0.7908920288085938,0.4749999940395355, 0.3187499940395355, 0.7908920288085938,0.37812501192092896, 0.33125001192092896, 0.7908920288085938
1701077935694073697,0.4593749940395355, 0.33541667461395264, 0.788904317220052,0.44218748807907104, 0.4541666805744171, 0.788904317220052,0.359375, 0.47083333134651184, 0.788904317220052,0.32499998807907104, 0.6625000238418579, 0.788904317220052,0.34062498807907104, 0.856249988079071, 0.788904317220052,0.53125, 0.4437499940395355, 0.788904317220052,0.5718749761581421, 0.6083333492279053, 0.788904317220052,0.606249988079071, 0.7645833492279053, 0.788904317220052,0.4312500059604645, 0.8291666507720947, 0.788904317220052,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.542187511920929, 0.7979166507720947, 0.788904317220052,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.47187501192092896, 0.30416667461395264, 0.788904317220052,0.4312500059604645, 0.31458333134651184, 0.788904317220052,0.4859375059604645, 0.3187499940395355, 0.788904317220052,0.39375001192092896, 0.33125001192092896, 0.788904317220052
1701077935759685057,0.47187501192092896, 0.3375000059604645, 0.786856206258138,0.46406251192092896, 0.45625001192092896, 0.786856206258138,0.3765625059604645, 0.4729166626930237, 0.786856206258138,0.3453125059604645, 0.6583333611488342, 0.786856206258138,0.34375, 0.8416666388511658, 0.786856206258138,0.5531250238418579, 0.44583332538604736, 0.786856206258138,0.589062511920929, 0.6166666746139526, 0.786856206258138,0.625, 0.7770833373069763, 0.786856206258138,0.44218748807907104, 0.8291666507720947, 0.786856206258138,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.559374988079071, 0.8041666746139526, 0.786856206258138,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.48750001192092896, 0.3062500059604645, 0.786856206258138,0.4468750059604645, 0.31458333134651184, 0.786856206258138,0.5078125, 0.32083332538604736, 0.786856206258138,0.4156250059604645, 0.3333333432674408, 0.786856206258138
1701077935826209192,0.48750001192092896, 0.34375, 0.7929461161295573,0.48750001192092896, 0.46041667461395264, 0.7929461161295573,0.4000000059604645, 0.4729166626930237, 0.7929461161295573,0.3687500059604645, 0.65625, 0.7929461161295573,0.3515625, 0.831250011920929, 0.7929461161295573,0.5718749761581421, 0.4520833194255829, 0.7929461161295573,0.612500011920929, 0.6229166388511658, 0.7929461161295573,0.637499988079071, 0.7875000238418579, 0.7929461161295573,0.4546875059604645, 0.8270833492279053, 0.7929461161295573,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.5718749761581421, 0.8062499761581421, 0.7929461161295573,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.5, 0.3125, 0.7929461161295573,0.46406251192092896, 0.32083332538604736, 0.7929461161295573,0.5234375, 0.3270833194255829, 0.7929461161295573,0.4359374940395355, 0.3375000059604645, 0.7929461161295573
1701077935893030211,0.5062500238418579, 0.34583333134651184, 0.7953968048095703,0.510937511920929, 0.46666666865348816, 0.7953968048095703,0.4234375059604645, 0.4729166626930237, 0.7953968048095703,0.3890624940395355, 0.6520833373069763, 0.7953968048095703,0.3687500059604645, 0.8229166865348816, 0.7953968048095703,0.59375, 0.46041667461395264, 0.7953968048095703,0.6343749761581421, 0.6312500238418579, 0.7953968048095703,0.653124988079071, 0.8041666746139526, 0.7953968048095703,0.4703125059604645, 0.8270833492279053, 0.7953968048095703,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.582812488079071, 0.8125, 0.7953968048095703,-1.0, -1.0, 0.0,-1.0, -1.0, 0.0,0.5171874761581421, 0.3187499940395355, 0.7953968048095703,0.4859375059604645, 0.3229166567325592, 0.7953968048095703,0.5453125238418579, 0.33541667461395264, 0.7953968048095703,0.4593749940395355, 0.34375, 0.7953968048095703
