Timestamp,nose.x,nose.y,nose.c,neck.x,neck.y,neck.c,r_sho.x,r_sho.y,r_sho.c,r_elb.x,r_elb.y,r_elb.c,r_wri.x,r_wri.y,r_wri.c,l_sho.x,l_sho.y,l_sho.c,l_elb.x,l_elb.y,l_elb.c,l_wri.x,l_wri.y,l_wri.c,r_hip.x,r_hip.y,r_hip.c,r_knee.x,r_knee.y,r_knee.c,r_ank.x,r_ank.y,r_ank.c,l_hip.x,l_hip.y,l_hip.c,l_knee.x,l_knee.y,l_knee.c,l_ank.x,l_ank.y,l_ank.c,r_eye.x,r_eye.y,r_eye.c,l_eye.x,l_eye.y,l_eye.c,r_ear.x,r_ear.y,r_ear.c,l_ear.x,l_ear.y,l_ear.c
1.70107873705049E+018,0.425707548856735,0.335416674613953,0.755263137817383,0.371462255716324,0.462500005960465,0.755263137817383,0.337264150381088,0.472916662693024,0.755263137817383,0.339622646570206,0.679166674613953,0.755263137817383,0.386792451143265,0.814583361148834,0.755263137817383,0.408018857240677,0.441666662693024,0.755263137817383,0.465801894664764,0.504166662693024,0.755263137817383,0.390330195426941,0.439583331346512,0.755263137817383,0.377358496189117,0.795833349227905,0.755263137817383,0.397405654191971,0.989583313465118,0.755263137817383,-1,-1,0,0.422169804573059,0.779166638851166,0.755263137817383,0.419811308383942,0.989583313465118,0.755263137817383,-1,-1,0,0.422169804573059,0.3125,0.755263137817383,0.412735849618912,0.3125,0.755263137817383,-1,-1,0,0.372641503810883,0.3125,0.755263137817383
1.70107873711209E+018,0.425707548856735,0.331250011920929,0.761990547180176,0.370283007621765,0.464583337306976,0.761990547180176,0.334905654191971,0.472916662693024,0.761990547180176,0.338443398475647,0.675000011920929,0.761990547180176,0.386792451143265,0.8125,0.761990547180176,0.408018857240677,0.441666662693024,0.761990547180176,0.465801894664764,0.504166662693024,0.761990547180176,0.390330195426941,0.4375,0.761990547180176,0.377358496189117,0.795833349227905,0.761990547180176,0.396226406097412,0.989583313465118,0.761990547180176,-1,-1,0,0.422169804573059,0.779166638851166,0.761990547180176,0.4209905564785,0.989583313465118,0.761990547180176,-1,-1,0,0.423349052667618,0.3125,0.761990547180176,0.410377353429794,0.308333337306976,0.761990547180176,-1,-1,0,0.370283007621765,0.314583331346512,0.761990547180176
1.70107873712805E+018,0.423349052667618,0.329166680574417,0.774859046936035,0.370283007621765,0.462500005960465,0.774859046936035,0.33608490228653,0.472916662693024,0.774859046936035,0.337264150381088,0.672916650772095,0.774859046936035,0.384433954954147,0.8125,0.774859046936035,0.408018857240677,0.441666662693024,0.774859046936035,0.465801894664764,0.504166662693024,0.774859046936035,0.390330195426941,0.439583331346512,0.774859046936035,0.377358496189117,0.795833349227905,0.774859046936035,0.395047158002853,0.989583313465118,0.774859046936035,-1,-1,0,0.422169804573059,0.779166638851166,0.774859046936035,0.4209905564785,0.989583313465118,0.774859046936035,-1,-1,0,0.422169804573059,0.308333337306976,0.774859046936035,0.409198105335236,0.306250005960465,0.774859046936035,-1,-1,0,0.370283007621765,0.314583331346512,0.774859046936035
1.70107873714107E+018,0.423349052667618,0.327083319425583,0.779854265848796,0.371462255716324,0.464583337306976,0.779854265848796,0.334905654191971,0.472916662693024,0.779854265848796,0.337264150381088,0.670833349227905,0.779854265848796,0.383254706859589,0.8125,0.779854265848796,0.408018857240677,0.441666662693024,0.779854265848796,0.463443398475647,0.504166662693024,0.779854265848796,0.390330195426941,0.441666662693024,0.779854265848796,0.377358496189117,0.797916650772095,0.779854265848796,0.395047158002853,0.989583313465118,0.779854265848796,-1,-1,0,0.423349052667618,0.783333361148834,0.779854265848796,0.4209905564785,0.989583313465118,0.779854265848796,-1,-1,0,0.422169804573059,0.306250005960465,0.779854265848796,0.408018857240677,0.304166674613953,0.779854265848796,-1,-1,0,0.366745293140411,0.316666662693024,0.779854265848796
1.70107873718154E+018,0.422169804573059,0.327083319425583,0.784836451212565,0.371462255716324,0.466666668653488,0.784836451212565,0.333726406097412,0.472916662693024,0.784836451212565,0.337264150381088,0.670833349227905,0.784836451212565,0.38207545876503,0.8125,0.784836451212565,0.409198105335236,0.445833325386047,0.784836451212565,0.462264150381088,0.508333325386047,0.784836451212565,0.390330195426941,0.441666662693024,0.784836451212565,0.377358496189117,0.800000011920929,0.784836451212565,0.392688691616058,0.989583313465118,0.784836451212565,-1,-1,0,0.423349052667618,0.783333361148834,0.784836451212565,0.419811308383942,0.989583313465118,0.784836451212565,-1,-1,0,0.422169804573059,0.304166674613953,0.784836451212565,0.408018857240677,0.304166674613953,0.784836451212565,-1,-1,0,0.365566045045853,0.316666662693024,0.784836451212565
1.70107873721479E+018,0.419811308383942,0.327083319425583,0.793725903828939,0.371462255716324,0.466666668653488,0.793725903828939,0.333726406097412,0.472916662693024,0.793725903828939,0.337264150381088,0.670833349227905,0.793725903828939,0.38207545876503,0.8125,0.793725903828939,0.409198105335236,0.447916656732559,0.793725903828939,0.46108490228653,0.510416686534882,0.793725903828939,0.390330195426941,0.441666662693024,0.793725903828939,0.377358496189117,0.802083313465118,0.793725903828939,0.392688691616058,0.989583313465118,0.793725903828939,-1,-1,0,0.424528300762177,0.785416662693024,0.793725903828939,0.418632090091705,0.989583313465118,0.793725903828939,-1,-1,0,0.422169804573059,0.304166674613953,0.793725903828939,0.405660390853882,0.304166674613953,0.793725903828939,-1,-1,0,0.362028300762177,0.316666662693024,0.793725903828939
1.7010787372485E+018,0.418632090091705,0.327083319425583,0.786439895629883,0.371462255716324,0.466666668653488,0.786439895629883,0.333726406097412,0.472916662693024,0.786439895629883,0.337264150381088,0.672916650772095,0.786439895629883,0.38207545876503,0.8125,0.786439895629883,0.408018857240677,0.449999988079071,0.786439895629883,0.46108490228653,0.516666650772095,0.786439895629883,0.390330195426941,0.441666662693024,0.786439895629883,0.377358496189117,0.797916650772095,0.786439895629883,0.393867909908295,0.989583313465118,0.786439895629883,-1,-1,0,0.423349052667618,0.785416662693024,0.786439895629883,0.417452841997147,0.989583313465118,0.786439895629883,-1,-1,0,0.422169804573059,0.304166674613953,0.786439895629883,0.405660390853882,0.300000011920929,0.786439895629883,-1,-1,0,0.360849052667618,0.316666662693024,0.786439895629883
1.70107873729213E+018,0.417452841997147,0.327083319425583,0.789049847920736,0.371462255716324,0.464583337306976,0.789049847920736,0.333726406097412,0.472916662693024,0.789049847920736,0.337264150381088,0.672916650772095,0.789049847920736,0.379716992378235,0.8125,0.789049847920736,0.408018857240677,0.449999988079071,0.789049847920736,0.458726406097412,0.518750011920929,0.789049847920736,0.387971699237824,0.441666662693024,0.789049847920736,0.377358496189117,0.800000011920929,0.789049847920736,0.393867909908295,0.989583313465118,0.789049847920736,-1,-1,0,0.424528300762177,0.785416662693024,0.789049847920736,0.417452841997147,0.989583313465118,0.789049847920736,-1,-1,0,0.422169804573059,0.304166674613953,0.789049847920736,0.404481142759323,0.297916680574417,0.789049847920736,-1,-1,0,0.359669804573059,0.316666662693024,0.789049847920736
1.70107873734324E+018,0.417452841997147,0.327083319425583,0.792428207397461,0.371462255716324,0.464583337306976,0.792428207397461,0.333726406097412,0.472916662693024,0.792428207397461,0.337264150381088,0.675000011920929,0.792428207397461,0.379716992378235,0.8125,0.792428207397461,0.408018857240677,0.449999988079071,0.792428207397461,0.458726406097412,0.524999976158142,0.792428207397461,0.387971699237824,0.441666662693024,0.792428207397461,0.377358496189117,0.802083313465118,0.792428207397461,0.3915094435215,0.989583313465118,0.792428207397461,-1,-1,0,0.424528300762177,0.785416662693024,0.792428207397461,0.417452841997147,0.989583313465118,0.792428207397461,-1,-1,0,0.422169804573059,0.304166674613953,0.792428207397461,0.404481142759323,0.295833319425583,0.792428207397461,-1,-1,0,0.359669804573059,0.316666662693024,0.792428207397461
1.70107873739907E+018,0.415094345808029,0.327083319425583,0.79882698059082,0.371462255716324,0.466666668653488,0.79882698059082,0.333726406097412,0.472916662693024,0.79882698059082,0.337264150381088,0.681249976158142,0.79882698059082,0.380896240472794,0.814583361148834,0.79882698059082,0.408018857240677,0.449999988079071,0.79882698059082,0.457547158002853,0.527083337306976,0.79882698059082,0.386792451143265,0.441666662693024,0.79882698059082,0.377358496189117,0.802083313465118,0.79882698059082,0.3915094435215,0.989583313465118,0.79882698059082,-1,-1,0,0.424528300762177,0.785416662693024,0.79882698059082,0.417452841997147,0.989583313465118,0.79882698059082,-1,-1,0,0.419811308383942,0.304166674613953,0.79882698059082,0.402122646570206,0.295833319425583,0.79882698059082,-1,-1,0,0.359669804573059,0.316666662693024,0.79882698059082
