Timestamp,nose.x,nose.y,nose.c,neck.x,neck.y,neck.c,r_sho.x,r_sho.y,r_sho.c,r_elb.x,r_elb.y,r_elb.c,r_wri.x,r_wri.y,r_wri.c,l_sho.x,l_sho.y,l_sho.c,l_elb.x,l_elb.y,l_elb.c,l_wri.x,l_wri.y,l_wri.c,r_hip.x,r_hip.y,r_hip.c,r_knee.x,r_knee.y,r_knee.c,r_ank.x,r_ank.y,r_ank.c,l_hip.x,l_hip.y,l_hip.c,l_knee.x,l_knee.y,l_knee.c,l_ank.x,l_ank.y,l_ank.c,r_eye.x,r_eye.y,r_eye.c,l_eye.x,l_eye.y,l_eye.c,r_ear.x,r_ear.y,r_ear.c,l_ear.x,l_ear.y,l_ear.c
1.70107873793932E+018,-1,-1,0,0.107311323285103,0.504166662693024,0.528496519724528,0.145047172904015,0.483333319425583,0.528496519724528,0.192216977477074,0.662500023841858,0.528496519724528,-1,-1,0,0.0648584887385368,0.524999976158142,0.528496519724528,0.0731132104992867,0.785416662693024,0.528496519724528,0.0247641503810883,0.908333361148834,0.528496519724528,0.189858496189117,0.883333325386047,0.528496519724528,-1,-1,0,-1,-1,0,0.128537729382515,0.920833349227905,0.528496519724528,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0.0459905676543713,0.381249994039536,0.528496519724528,-1,-1,0
1.7010787379506E+018,-1,-1,0,0.107311323285103,0.504166662693024,0.533685874938965,0.146226420998573,0.483333319425583,0.533685874938965,0.189858496189117,0.662500023841858,0.533685874938965,-1,-1,0,0.0636792480945587,0.522916674613953,0.533685874938965,0.0695754736661911,0.785416662693024,0.533685874938965,0.0235849060118198,0.910416662693024,0.533685874938965,0.188679248094559,0.881250023841858,0.533685874938965,-1,-1,0,-1,-1,0,0.126179248094559,0.920833349227905,0.533685874938965,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0.0471698120236397,0.381249994039536,0.533685874938965,-1,-1,0
1.70107873801044E+018,-1,-1,0,0.107311323285103,0.502083361148834,0.520539124806722,0.146226420998573,0.483333319425583,0.520539124806722,0.189858496189117,0.658333361148834,0.520539124806722,-1,-1,0,0.0636792480945587,0.522916674613953,0.520539124806722,0.0683962255716324,0.783333361148834,0.520539124806722,0.0235849060118198,0.914583325386047,0.520539124806722,0.1875,0.883333325386047,0.520539124806722,-1,-1,0,-1,-1,0,0.125,0.916666686534882,0.520539124806722,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0.0483490563929081,0.381249994039536,0.520539124806722,-1,-1,0
1.70107873804612E+018,-1,-1,0,0.107311323285103,0.502083361148834,0.517940489451091,0.146226420998573,0.483333319425583,0.517940489451091,0.188679248094559,0.658333361148834,0.517940489451091,-1,-1,0,0.0636792480945587,0.518750011920929,0.517940489451091,0.0683962255716324,0.783333361148834,0.517940489451091,0.0235849060118198,0.914583325386047,0.517940489451091,0.1875,0.885416686534882,0.517940489451091,-1,-1,0,-1,-1,0,0.123820751905441,0.916666686534882,0.517940489451091,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0.0507075488567352,0.377083331346512,0.517940489451091,-1,-1,0
1.70107873807321E+018,-1,-1,0,0.107311323285103,0.5,0.510052394866943,0.14858490228653,0.483333319425583,0.510052394866943,0.189858496189117,0.658333361148834,0.510052394866943,-1,-1,0,0.0636792480945587,0.516666650772095,0.510052394866943,0.0660377368330956,0.78125,0.510052394866943,0.0247641503810883,0.912500023841858,0.510052394866943,0.185141503810883,0.887499988079071,0.510052394866943,-1,-1,0,-1,-1,0,0.122641511261463,0.918749988079071,0.510052394866943,-1,-1,0,-1,-1,0,0.0153301889076829,0.375,0.510052394866943,-1,-1,0,0.0518867932260037,0.377083331346512,0.510052394866943,-1,-1,0
1.7010787380939E+018,-1,-1,0,0.107311323285103,0.5,0.514339097340902,0.149764150381088,0.483333319425583,0.514339097340902,0.188679248094559,0.664583325386047,0.514339097340902,-1,-1,0,0.0636792480945587,0.514583349227905,0.514339097340902,0.0648584887385368,0.777083337306976,0.514339097340902,0.0259433966130018,0.912500023841858,0.514339097340902,0.181603774428368,0.887499988079071,0.514339097340902,-1,-1,0,-1,-1,0,0.121462263166904,0.918749988079071,0.514339097340902,-1,-1,0,-1,-1,0,0.0153301889076829,0.375,0.514339097340902,-1,-1,0,0.0530660375952721,0.375,0.514339097340902,-1,-1,0
1.70107873813976E+018,-1,-1,0,0.108490563929081,0.5,0.501699956258138,0.153301879763603,0.483333319425583,0.501699956258138,0.1875,0.662500023841858,0.501699956258138,-1,-1,0,0.0636792480945587,0.514583349227905,0.501699956258138,0.0636792480945587,0.774999976158142,0.501699956258138,0.0294811315834522,0.912500023841858,0.501699956258138,0.17924527823925,0.887499988079071,0.501699956258138,-1,-1,0,-1,-1,0,0.119103774428368,0.914583325386047,0.501699956258138,-1,-1,0,-1,-1,0,0.0165094342082739,0.370833337306976,0.501699956258138,-1,-1,0,0.0530660375952721,0.375,0.501699956258138,-1,-1,0
1.70107873815351E+018,0.0153301889076829,0.397916674613953,0.521918392181397,0.10966981202364,0.5,0.521918392181397,0.154481127858162,0.483333319425583,0.521918392181397,0.189858496189117,0.654166638851166,0.521918392181397,-1,-1,0,0.0648584887385368,0.514583349227905,0.521918392181397,0.0648584887385368,0.772916674613953,0.521918392181397,0.0306603778153658,0.914583325386047,0.521918392181397,0.178066045045853,0.887499988079071,0.521918392181397,-1,-1,0,-1,-1,0,0.114386789500713,0.916666686534882,0.521918392181397,-1,-1,0,-1,-1,0,0.0165094342082739,0.370833337306976,0.521918392181397,-1,-1,0,0.0554245300590992,0.370833337306976,0.521918392181397,-1,-1,0
1.70107873818154E+018,0.0165094342082739,0.397916674613953,0.527859433492025,0.113207548856735,0.5,0.527859433492025,0.156839624047279,0.485416680574417,0.527859433492025,0.192216977477074,0.649999976158142,0.527859433492025,-1,-1,0,0.0660377368330956,0.510416686534882,0.527859433492025,0.0660377368330956,0.772916674613953,0.527859433492025,0.0330188684165478,0.916666686534882,0.527859433492025,0.178066045045853,0.887499988079071,0.527859433492025,-1,-1,0,-1,-1,0,0.113207548856735,0.918749988079071,0.527859433492025,-1,-1,0,-1,-1,0,0.0200471691787243,0.368750005960465,0.527859433492025,-1,-1,0,0.0566037744283676,0.368750005960465,0.527859433492025,-1,-1,0
1.70107873821616E+018,0.0165094342082739,0.397916674613953,0.525856590270996,0.116745285689831,0.5,0.525856590270996,0.158018872141838,0.485416680574417,0.525856590270996,0.193396225571632,0.652083337306976,0.525856590270996,-1,-1,0,0.0683962255716324,0.508333325386047,0.525856590270996,0.0683962255716324,0.772916674613953,0.525856590270996,0.0341981127858162,0.922916650772095,0.525856590270996,0.178066045045853,0.891666650772095,0.525856590270996,-1,-1,0,-1,-1,0,0.114386789500713,0.918749988079071,0.525856590270996,-1,-1,0,-1,-1,0,0.0212264154106379,0.370833337306976,0.525856590270996,-1,-1,0,0.0601415112614632,0.370833337306976,0.525856590270996,-1,-1,0
