Timestamp,nose.x,nose.y,nose.z,neck.x,neck.y,neck.z,r_sho.x,r_sho.y,r_sho.z,r_elb.x,r_elb.y,r_elb.z,r_wri.x,r_wri.y,r_wri.z,l_sho.x,l_sho.y,l_sho.z,l_elb.x,l_elb.y,l_elb.z,l_wri.x,l_wri.y,l_wri.z,r_hip.x,r_hip.y,r_hip.z,r_knee.x,r_knee.y,r_knee.z,r_ank.x,r_ank.y,r_ank.z,l_hip.x,l_hip.y,l_hip.z,l_knee.x,l_knee.y,l_knee.z,l_ank.x,l_ank.y,l_ank.z,r_eye.x,r_eye.y,r_eye.z,l_eye.x,l_eye.y,l_eye.z,r_ear.x,r_ear.y,r_ear.z,l_ear.x,l_ear.y,l_ear.z
1.70107793515328E+018,-1.741,-0.158583442016268,0.168312468882753,-1.666,-0.2991147872015,0.022367282555597,-1.572,-0.339493152280412,0.0170156065968603,-1.588,-0.363604960403738,-0.276132187136254,-1.675,-0.274584949220385,-0.539644525623304,-1.915,-0.25912654806194,0.0356742765495664,-2.164,-0.225262387294136,-0.280584680235579,-2.243,-0.110944518390566,-0.495063508598741,-1.684,-0.254155173904472,-0.468066573898137,0,0,0,0,0,0,-1.996,-0.176618050865281,-0.523630432978998,-2.18,-0.124842596649742,-0.866814110777756,0,0,0,-1.675,-0.187432601958778,0.192435191374194,-1.751,-0.159494317616591,0.201166579161919,-1.626,-0.279242737271314,0.169885180802964,0,0,0
1.70107793522541E+018,-1.684,-0.144629388241378,0.175945045800856,-1.684,-0.271679299610567,0.0313710087255718,-1.576,-0.319856689214654,0.0211589659709609,-1.568,-0.338629302020157,-0.268575201617529,-1.675,-0.226651158226501,-0.526571673534063,-1.857,-0.207798413037284,0.034593802377308,0,0,0,-2.54,-0.0793791151082684,-0.554007863280136,-1.67,-0.234663806705042,-0.464175284091383,0,0,0,0,0,0,-1.957,-0.132437032824483,-0.503216660988716,-2.26,-0.070628661474286,-0.898623802916389,0,0,0,-1.657,-0.172486033154521,0.203299598817261,-1.741,-0.140466160036273,0.213605673832741,-1.635,-0.272281251560576,0.179332614399722,0,0,0
1.70107793529103E+018,-1.684,-0.127105262535283,0.184707108653903,-1.679,-0.240296485564257,0.0312778644003771,-1.58,-0.312447570391569,0.0212126689302781,-1.588,-0.330554709072053,-0.263738342886872,-1.639,-0.200460044204652,-0.506726389973822,-1.921,-0.164983999294352,0.0407836515036671,-2.105,-0.115071263903867,-0.240076992533925,-2.583,-0.0336840813156628,-0.556666900347878,-1.652,-0.210645589097763,-0.463469978620154,0,0,0,0,0,0,-1.976,-0.0874566398954802,-0.508102259639092,-2.029,-0.0106238319743699,-0.806773316866086,0,0,0,-1.635,-0.161688825229504,0.209107498411934,-1.675,-0.113353106786412,0.218580895552676,-1.639,-0.268683421953559,0.18403530973386,0,0,0
1.70107793536099E+018,-1.666,-0.121412451916386,0.182732804642163,-1.707,-0.22209947547169,0.0317994726214673,-1.592,-0.30239552691289,0.0213737778082296,-1.601,-0.316600354555001,-0.261732308195295,-1.601,-0.195812404375624,-0.49081290336308,0,0,0,-2.042,-0.0744405899659299,-0.201017445347774,-2.672,0.0277176755171507,-0.568896072543964,-1.648,-0.201560801006264,-0.462347775282091,0,0,0,0,0,0,-1.933,-0.0503517406643496,-0.497045378482978,-1.957,0.0406657397753024,-0.778144593941316,0,0,0,-1.617,-0.155702038036262,0.211012124243986,-1.666,-0.0997414354182011,0.221740634338896,-1.613,-0.247635925890081,0.189508537607895,0,0,0
1.70107793542408E+018,-1.63,-0.110307799439911,0.183024743664546,-1.712,-0.200480654569919,0.031892616946662,-1.601,-0.295774845903384,0.0214946094666932,-1.588,-0.309898301989749,-0.259607061470412,-1.592,-0.202995022907772,-0.483912117551124,-1.921,-0.0850223710724785,0.0507788550314013,-1.964,-0.0256118992272403,-0.188229543122004,-3.152,0.0982979013071884,-0.671092971803358,-1.639,-0.183404199767425,-0.464086778880755,0,0,0,0,0,0,-1.88,-0.0196255442516129,-0.48341712961614,-1.945,0.0808966983226638,-0.773373140120521,0,0,0,-1.609,-0.146559884092002,0.214154070018777,-1.635,-0.089378392628419,0.221868162988596,-1.609,-0.230278168715241,0.193224498862968,0,0,0
1.70107793549123E+018,-1.635,-0.0978855023461938,0.183586169258609,-1.722,-0.170292450792175,0.0320789055970514,-1.613,-0.285402810224313,0.0216557183446446,-1.609,-0.31399645333848,-0.258854238102523,-1.609,-0.217720426021755,-0.480707692354107,-1.874,-0.0341888945002373,0.0544118063687313,-1.989,0.0206326559145257,-0.190625540361337,-2.832,0.169362297206456,-0.602961705630428,-1.675,-0.161286897780296,-0.478637882540179,0,0,0,0,0,0,-1.868,0.00965803885464873,-0.470612050471648,0,0,0,0,0,0,-1.605,-0.146195533851873,0.217797187520915,-1.63,-0.0806239701188686,0.225430214123179,-1.639,-0.230307771969798,0.201091154171087,-1.675,-0.0436312289771265,0.227296130278837
1.70107793555685E+018,-1.622,-0.0886677387420768,0.190565931804095,-1.731,-0.144162651809094,0.0322465653824018,-1.63,-0.271448587182715,0.0218839559217426,-1.643,-0.312082820802688,-0.251501020482939,-1.635,-0.229745702971703,-0.496982608163371,-1.857,-6.10374794758163E-05,0.0587493111630997,-1.964,0.0714680109343752,-0.178010605210255,-2.684,0.230337383004908,-0.571450995025448,-1.684,-0.144629388241378,-0.476828636751184,0,0,0,0,0,0,-1.846,0.0431616851945698,-0.465069510262667,-1.874,0.136447596750175,-0.745142038347484,0,0,0,-1.613,-0.130138952405806,0.218882780978963,-1.63,-0.0679023289812788,0.233911308214906,-1.639,-0.208987966423265,0.201091154171087,-1.657,-0.0388515668325221,0.224853544998228
1.70107793562718E+018,-1.622,-0.0717888005619782,0.19478566634912,-1.751,-0.118496292527169,0.0462851510463215,-1.652,-0.257921184752627,0.0221793221979869,-1.689,-0.307638262278763,-0.249754358280298,-1.661,-0.25500512889239,-0.500564500023699,-1.846,0.0383592006260645,0.0632037922729113,-1.915,0.119504873444158,-0.173569403756435,-2.561,0.266419896078816,-0.545263039590229,-1.717,-0.129596042620595,-0.472772016878717,0,0,0,0,0,0,-1.846,0.0671741080370961,-0.460267025694162,-1.868,0.145730169337368,-0.742756311437086,0,0,0,-1.613,-0.113353670479481,0.223079101460545,-1.63,-0.0509401407978258,0.238151855260769,-1.652,-0.193454463405086,0.206983923394271,-1.666,-0.0260599793243734,0.226074837638533
1.70107793569425E+018,-1.626,-0.0508151343173403,0.199496166371072,-1.756,-0.0868562524716155,0.0464173188105886,-1.693,-0.233491257954126,0.0227297775309878,-1.727,-0.301080971968814,-0.237401867189626,-1.698,-0.269520462812652,-0.494045130219847,-1.846,0.0815815617426119,0.0680062768414166,-2.084,0.178846164747477,-0.199730329870802,0,0,0,-1.736,-0.108448564714386,-0.468970997991585,0,0,0,0,0,0,-1.857,0.101392099420849,-0.453347475095683,0,0,0,0,0,0,-1.617,-0.101014590520255,0.223632304439988,-1.626,-0.0296644303401205,0.237567433530067,-1.675,-0.170002132506457,0.209865660826515,-1.648,-0.00862891823250942,0.223632252357924
1.70107793575929E+018,-1.639,-0.0299015998323847,0.19682719306178,-1.782,-0.0510544024944768,0.0471045911847772,-1.717,-0.205533053492805,0.0230519952868908,-1.771,-0.271892885772681,-0.238842955031504,-1.761,-0.2703576351472,-0.49405001958238,-1.84,0.124398276305988,0.062998362828904,-1.921,0.199840929467944,-0.194103631398085,-2.035,0.291113006407761,-0.465037350223377,-1.746,-0.0863616268880641,-0.471672443832551,0,0,0,0,0,0,-1.868,0.136010731445745,-0.465752331525837,0,0,0,0,0,0,-1.626,-0.0761959790900041,0.224877011143736,-1.635,-0.00430729545067142,0.238882382424145,-1.679,-0.131095895226766,0.205998808940363,-1.67,0.0303573758483878,0.2222730248175
