1701077935153278084,-1.741, -0.15858344201626817, 0.16831246888275322,-1.666, -0.2991147872014997, 0.022367282555597005,-1.572, -0.3394931522804124, 0.017015606596860293,-1.588, -0.36360496040373763, -0.27613218713625426,-1.675, -0.2745849492203847, -0.5396445256233037,-1.915, -0.25912654806193985, 0.035674276549566446,-2.164, -0.22526238729413595, -0.28058468023557925,-2.243, -0.11094451839056577, -0.49506350859874076,-1.684, -0.25415517390447245, -0.4680665738981369,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.996, -0.1766180508652808, -0.523630432978998,-2.18, -0.12484259664974186, -0.866814110777756,0.0, 0.0, 0.0,-1.675, -0.18743260195877784, 0.19243519137419401,-1.751, -0.15949431761659136, 0.2011665791619186,-1.626, -0.27924273727131427, 0.16988518080296408,0.0, 0.0, 0.0
1701077935225413598,-1.684, -0.14462938824137844, 0.1759450458008558,-1.684, -0.27167929961056747, 0.03137100872557175,-1.576, -0.3198566892146541, 0.021158965970960918,-1.568, -0.33862930202015684, -0.2685752016175292,-1.675, -0.22665115822650092, -0.5265716735340626,-1.857, -0.20779841303728386, 0.03459380237730803,0.0, 0.0, 0.0,-2.54, -0.07937911510826838, -0.5540078632801363,-1.67, -0.2346638067050417, -0.46417528409138276,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.957, -0.13243703282448258, -0.5032166609887161,-2.26, -0.07062866147428602, -0.898623802916389,0.0, 0.0, 0.0,-1.657, -0.1724860331545209, 0.20329959881726078,-1.741, -0.14046616003627327, 0.21360567383274054,-1.635, -0.2722812515605763, 0.17933261439972206,0.0, 0.0, 0.0
1701077935291024908,-1.684, -0.1271052625352834, 0.1847071086539033,-1.679, -0.24029648556425717, 0.03127786440037705,-1.58, -0.312447570391569, 0.021212668930278074,-1.588, -0.3305547090720525, -0.2637383428868723,-1.639, -0.20046004420465172, -0.5067263899738217,-1.921, -0.16498399929435156, 0.04078365150366714,-2.105, -0.11507126390386667, -0.24007699253392498,-2.583, -0.033684081315662806, -0.556666900347878,-1.652, -0.2106455890977632, -0.46346997862015393,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.976, -0.08745663989548019, -0.508102259639092,-2.029, -0.010623831974369908, -0.8067733168660856,0.0, 0.0, 0.0,-1.635, -0.16168882522950445, 0.2091074984119337,-1.675, -0.11335310678641201, 0.21858089555267607,-1.639, -0.26868342195355854, 0.18403530973385987,0.0, 0.0, 0.0
1701077935360987774,-1.666, -0.12141245191638574, 0.18273280464216327,-1.707, -0.22209947547169004, 0.031799472621467324,-1.592, -0.30239552691289046, 0.021373777808229556,-1.601, -0.31660035455500124, -0.26173230819529536,-1.601, -0.19581240437562378, -0.4908129033630802,0.0, 0.0, 0.0,-2.042, -0.07444058996592991, -0.20101744534777358,-2.672, 0.02771767551715068, -0.5688960725439636,-1.648, -0.20156080100626358, -0.46234777528209065,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.933, -0.0503517406643496, -0.4970453784829781,-1.957, 0.04066573977530242, -0.7781445939413157,0.0, 0.0, 0.0,-1.617, -0.15570203803626168, 0.21101212424398638,-1.666, -0.0997414354182011, 0.2217406343388956,-1.613, -0.2476359258900813, 0.18950853760789463,0.0, 0.0, 0.0
1701077935424082105,-1.63, -0.11030779943991138, 0.1830247436645464,-1.712, -0.20048065456991926, 0.03189261694666201,-1.601, -0.29577484590338443, 0.021494609466693165,-1.588, -0.3098983019897492, -0.2596070614704116,-1.592, -0.20299502290777183, -0.4839121175511236,-1.921, -0.08502237107247847, 0.050778855031401275,-1.964, -0.025611899227240314, -0.18822954312200374,-3.152, 0.09829790130718835, -0.6710929718033581,-1.639, -0.18340419976742503, -0.46408677888075484,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.88, -0.019625544251612895, -0.4834171296161401,-1.945, 0.08089669832266379, -0.7733731401205208,0.0, 0.0, 0.0,-1.609, -0.14655988409200202, 0.21415407001877734,-1.635, -0.089378392628419, 0.22186816298859585,-1.609, -0.23027816871524107, 0.19322449886296755,0.0, 0.0, 0.0
1701077935491226011,-1.635, -0.09788550234619377, 0.18358616925860943,-1.722, -0.17029245079217534, 0.03207890559705139,-1.613, -0.2854028102243125, 0.02165571834464464,-1.609, -0.31399645333848014, -0.2588542381025234,-1.609, -0.2177204260217552, -0.48070769235410693,-1.874, -0.034188894500237266, 0.05441180636873133,-1.989, 0.020632655914525712, -0.1906255403613368,-2.832, 0.16936229720645624, -0.6029617056304284,-1.675, -0.16128689778029578, -0.4786378825401788,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.868, 0.009658038854648726, -0.47061205047164834,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.605, -0.14619553385187273, 0.2177971875209152,-1.63, -0.08062397011886857, 0.22543021412317898,-1.639, -0.23030777196979846, 0.20109115417108656,-1.675, -0.043631228977126534, 0.22729613027883674
1701077935556846510,-1.622, -0.08866773874207684, 0.1905659318040949,-1.731, -0.14416265180909352, 0.03224656538240184,-1.63, -0.2714485871827152, 0.021883955921742568,-1.643, -0.3120828208026878, -0.2515010204829389,-1.635, -0.22974570297170252, -0.49698260816337125,-1.857, -6.103747947581626e-05, 0.058749311163099664,-1.964, 0.07146801093437524, -0.17801060521025475,-2.684, 0.23033738300490803, -0.5714509950254484,-1.684, -0.14462938824137844, -0.47682863675118436,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.846, 0.04316168519456978, -0.46506951026266746,-1.874, 0.1364475967501745, -0.7451420383474837,0.0, 0.0, 0.0,-1.613, -0.13013895240580628, 0.21888278097896338,-1.63, -0.06790232898127879, 0.23391130821490552,-1.639, -0.20898796642326506, 0.20109115417108656,-1.657, -0.038851566832522104, 0.22485354499822832
1701077935627180458,-1.622, -0.07178880056197817, 0.1947856663491196,-1.751, -0.11849629252716862, 0.04628515104632152,-1.652, -0.2579211847526265, 0.022179322197986944,-1.689, -0.30763826227876334, -0.2497543582802979,-1.661, -0.25500512889238997, -0.5005645000236989,-1.846, 0.038359200626064516, 0.06320379227291129,-1.915, 0.1195048734441575, -0.17356940375643476,-2.561, 0.266419896078816, -0.5452630395902285,-1.717, -0.1295960426205948, -0.47277201687871717,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.846, 0.06717410803709609, -0.4602670256941623,-1.868, 0.14573016933736768, -0.7427563114370863,0.0, 0.0, 0.0,-1.613, -0.11335367047948129, 0.22307910146054463,-1.63, -0.05094014079782576, 0.23815185526076876,-1.652, -0.19345446340508562, 0.20698392339427066,-1.666, -0.026059979324373365, 0.2260748376385325
1701077935694253475,-1.626, -0.050815134317340305, 0.19949616637107184,-1.756, -0.08685625247161548, 0.04641731881058857,-1.693, -0.23349125795412604, 0.022729777530987833,-1.727, -0.301080971968814, -0.23740186718962566,-1.698, -0.26952046281265213, -0.4940451302198474,-1.846, 0.08158156174261187, 0.06800627684141655,-2.084, 0.17884616474747703, -0.19973032987080236,0.0, 0.0, 0.0,-1.736, -0.10844856471438585, -0.4689709979915854,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.857, 0.10139209942084904, -0.45334747509568296,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.617, -0.10101459052025456, 0.22363230443998802,-1.626, -0.029664430340120486, 0.23756743353006748,-1.675, -0.1700021325064565, 0.20986566082651537,-1.648, -0.008628918232509417, 0.2236322523579241
1701077935759291088,-1.639, -0.029901599832384676, 0.1968271930617799,-1.782, -0.051054402494476805, 0.047104591184777236,-1.717, -0.205533053492805, 0.023051995286890795,-1.771, -0.27189288577268067, -0.23884295503150446,-1.761, -0.27035763514719974, -0.4940500195823796,-1.84, 0.12439827630598753, 0.06299836282890399,-1.921, 0.1998409294679444, -0.19410363139808506,-2.035, 0.2911130064077611, -0.4650373502233773,-1.746, -0.08636162688806413, -0.47167244383255075,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.868, 0.1360107314457449, -0.465752331525837,0.0, 0.0, 0.0,0.0, 0.0, 0.0,-1.626, -0.07619597909000407, 0.22487701114373562,-1.635, -0.004307295450671418, 0.2388823824241454,-1.679, -0.13109589522676618, 0.20599880894036263,-1.67, 0.03035737584838784, 0.2222730248175004
